t,frame,x,y,yaw,gt_x,gt_y,gt_yaw
83.300,map,20.5802,8.9414,0.1386,20.5597,8.9229,0.1391
83.400,map,20.6060,8.9450,0.1387,20.5853,8.9265,0.1391
83.500,map,20.6309,8.9485,0.1387,20.6102,8.9300,0.1391
83.600,map,20.6550,8.9519,0.1388,20.6345,8.9334,0.1391
83.700,map,20.6787,8.9552,0.1388,20.6582,8.9367,0.1390
83.800,map,20.7018,8.9584,0.1387,20.6813,8.9399,0.1390
83.900,map,20.7239,8.9615,0.1387,20.7033,8.9430,0.1390
84.000,map,20.7415,8.9639,0.1388,20.7210,8.9455,0.1390
84.100,map,20.7542,8.9657,0.1388,20.7338,8.9473,0.1390
84.200,map,20.7621,8.9668,0.1388,20.7416,8.9484,0.1390
84.300,map,20.7650,8.9672,0.1388,20.7444,8.9488,0.1390
84.400,map,20.7650,8.9672,0.1388,20.7444,8.9488,0.1390
84.500,map,20.7650,8.9672,0.1465,20.7444,8.9488,0.1467
84.600,map,20.7650,8.9672,0.1693,20.7444,8.9488,0.1693
84.700,map,20.7650,8.9672,0.2073,20.7444,8.9488,0.2070
84.800,map,20.7650,8.9672,0.2600,20.7444,8.9488,0.2596
84.900,map,20.7650,8.9672,0.3289,20.7444,8.9488,0.3273
85.000,map,20.7650,8.9672,0.4110,20.7444,8.9488,0.4099
85.100,map,20.7650,8.9672,0.5004,20.7444,8.9488,0.4999
85.200,map,20.7650,8.9672,0.5909,20.7444,8.9488,0.5899
85.300,map,20.7650,8.9672,0.6788,20.7444,8.9488,0.6799
85.400,map,20.7650,8.9672,0.7673,20.7444,8.9488,0.7699
85.500,map,20.7650,8.9672,0.8561,20.7444,8.9488,0.8599
85.600,map,20.7650,8.9672,0.9453,20.7444,8.9488,0.9499
85.700,map,20.7650,8.9672,1.0362,20.7444,8.9488,1.0399
85.800,map,20.7650,8.9672,1.1255,20.7444,8.9488,1.1299
85.900,map,20.7650,8.9672,1.2151,20.7444,8.9488,1.2199
86.000,map,20.7650,8.9672,1.3048,20.7444,8.9488,1.3099
86.100,map,20.7650,8.9672,1.3949,20.7444,8.9488,1.3999
86.200,map,20.7650,8.9672,1.4838,20.7444,8.9488,1.4899
86.300,map,20.7650,8.9672,1.5743,20.7444,8.9488,1.5799
86.400,map,20.7650,8.9672,1.6645,20.7444,8.9488,1.6699
86.500,map,20.7650,8.9672,1.7551,20.7444,8.9488,1.7599
86.600,map,20.7650,8.9672,1.8439,20.7444,8.9488,1.8499
86.700,map,20.7650,8.9672,1.9337,20.7444,8.9488,1.9399
86.800,map,20.7650,8.9672,2.0215,20.7444,8.9488,2.0299
86.900,map,20.7650,8.9672,2.1126,20.7444,8.9488,2.1199
87.000,map,20.7650,8.9672,2.2028,20.7444,8.9488,2.2099
87.100,map,20.7650,8.9672,2.2923,20.7444,8.9488,2.2999
87.200,map,20.7650,8.9672,2.3812,20.7444,8.9488,2.3899
87.300,map,20.7645,8.9676,2.4712,20.7440,8.9491,2.4799
87.400,map,20.7605,8.9705,2.5604,20.7399,8.9520,2.5699
87.500,map,20.7519,8.9756,2.6431,20.7313,8.9570,2.6528
87.600,map,20.7385,8.9822,2.7141,20.7179,8.9635,2.7227
87.700,map,20.7201,8.9899,2.7743,20.6994,8.9710,2.7812
87.800,map,20.6967,8.9982,2.8245,20.6758,8.9792,2.8301
87.900,map,20.6680,9.0069,2.8652,20.6471,8.9877,2.8711
88.000,map,20.6342,9.0158,2.9000,20.6133,8.9965,2.9057
88.100,map,20.5952,9.0248,2.9291,20.5743,9.0052,2.9351
88.200,map,20.5517,9.0336,2.9538,20.5311,9.0137,2.9600
88.300,map,20.5077,9.0415,2.9756,20.4872,9.0212,2.9814
88.400,map,20.4641,9.0483,2.9945,20.4431,9.0280,2.9996
88.500,map,20.4198,9.0545,3.0099,20.3987,9.0339,3.0151
88.600,map,20.3753,9.0601,3.0232,20.3542,9.0393,3.0284
88.700,map,20.3303,9.0624,3.0406,20.3096,9.0441,3.0398
88.800,map,20.2856,9.0659,3.0514,20.2649,9.0484,3.0489
88.900,map,20.2409,9.0698,3.0587,20.2201,9.0524,3.0560
89.000,map,20.1963,9.0733,3.0645,20.1753,9.0561,3.0620
89.100,map,20.1515,9.0767,3.0696,20.1305,9.0596,3.0671
89.200,map,20.1068,9.0798,3.0739,20.0856,9.0628,3.0715
89.300,map,20.0625,9.0827,3.0775,20.0407,9.0659,3.0753
89.400,map,20.0175,9.0855,3.0811,19.9958,9.0688,3.0786
89.500,map,19.9721,9.0882,3.0839,19.9509,9.0716,3.0814
89.600,map,19.9272,9.0907,3.0864,19.9060,9.0742,3.0838
89.700,map,19.8822,9.0932,3.0884,19.8611,9.0768,3.0858
89.800,map,19.8372,9.0955,3.0903,19.8161,9.0793,3.0875
89.900,map,19.7926,9.0992,3.0892,19.7712,9.0817,3.0891
90.000,map,19.7475,9.1019,3.0900,19.7263,9.0840,3.0906
90.100,map,19.7028,9.1042,3.0918,19.6813,9.0862,3.0923
90.200,map,19.6582,9.1064,3.0935,19.6364,9.0884,3.0938
90.300,map,19.6134,9.1085,3.0948,19.5914,9.0905,3.0951
90.400,map,19.5635,9.1108,3.0958,19.5420,9.0928,3.0963
90.500,map,19.5233,9.1126,3.0967,19.5015,9.0946,3.0971
90.600,map,19.4782,9.1146,3.0978,19.4566,9.0966,3.0980
90.700,map,19.4327,9.1166,3.0983,19.4116,9.0986,3.0986
90.800,map,19.3879,9.1185,3.0988,19.3667,9.1005,3.0993
90.900,map,19.3428,9.1205,3.0991,19.3217,9.1024,3.0998
91.000,map,19.2973,9.1224,3.0995,19.2767,9.1042,3.1003
91.100,map,19.2521,9.1243,3.0998,19.2318,9.1061,3.1007
91.200,map,19.2070,9.1262,3.0998,19.1868,9.1079,3.1011
91.300,map,19.1622,9.1280,3.1004,19.1419,9.1097,3.1015
91.400,map,19.1168,9.1299,3.1008,19.0969,9.1115,3.1019
91.500,map,19.0719,9.1317,3.1010,19.0519,9.1133,3.1022
91.600,map,19.0268,9.1335,3.1014,19.0070,9.1151,3.1025
91.700,map,18.9820,9.1353,3.1016,18.9620,9.1168,3.1027
91.800,map,18.9370,9.1371,3.1017,18.9170,9.1186,3.1029
91.900,map,18.8922,9.1389,3.1021,18.8721,9.1203,3.1030
92.000,map,18.8471,9.1407,3.1022,18.8271,9.1220,3.1032
92.100,map,18.8021,9.1425,3.1026,18.7821,9.1238,3.1033
92.200,map,18.7570,9.1442,3.1027,18.7372,9.1255,3.1034
92.300,map,18.7125,9.1459,3.1027,18.6922,9.1272,3.1034
92.400,map,18.6668,9.1477,3.1028,18.6472,9.1289,3.1034
92.500,map,18.6218,9.1495,3.1030,18.6023,9.1306,3.1035
92.600,map,18.5767,9.1512,3.1032,18.5573,9.1324,3.1035
92.700,map,18.5322,9.1529,3.1013,18.5124,9.1341,3.1015
92.800,map,18.4876,9.1549,3.0944,18.4675,9.1360,3.0945
92.900,map,18.4421,9.1572,3.0889,18.4226,9.1383,3.0892
93.000,map,18.3973,9.1596,3.0843,18.3777,9.1408,3.0845
93.100,map,18.3526,9.1623,3.0807,18.3328,9.1434,3.0804
93.200,map,18.3080,9.1652,3.0711,18.2886,9.1463,3.0710
93.300,map,18.2656,9.1685,3.0548,18.2460,9.1496,3.0551
93.400,map,18.2236,9.1725,3.0369,18.2041,9.1536,3.0370
93.500,map,18.1820,9.1773,3.0162,18.1626,9.1584,3.0164
93.600,map,18.1418,9.1829,2.9926,18.1225,9.1639,2.9930
93.700,map,18.1027,9.1892,2.9690,18.0832,9.1703,2.9691
93.800,map,18.0637,9.1965,2.9443,18.0441,9.1776,2.9441
93.900,map,18.0262,9.2045,2.9177,18.0063,9.1857,2.9177
94.000,map,17.9893,9.2134,2.8915,17.9692,9.1946,2.8918
94.100,map,17.9518,9.2235,2.8656,17.9316,9.2047,2.8661
94.200,map,17.9134,9.2349,2.8415,17.8933,9.2161,2.8417
94.300,map,17.8778,9.2463,2.8178,17.8576,9.2276,2.8176
94.400,map,17.8433,9.2585,2.7871,17.8232,9.2397,2.7867
94.500,map,17.8141,9.2700,2.7409,17.7940,9.2512,2.7408
94.600,map,17.7899,9.2811,2.6797,17.7699,9.2622,2.6800
94.700,map,17.7711,9.2911,2.6170,17.7511,9.2723,2.6170
94.800,map,17.7545,9.3014,2.5625,17.7346,9.2825,2.5631
94.900,map,17.7360,9.3141,2.5185,17.7160,9.2953,2.5179
95.000,map,17.7160,9.3291,2.4801,17.6960,9.3103,2.4798
95.100,map,17.6948,9.3462,2.4477,17.6747,9.3274,2.4475
95.200,map,17.6731,9.3647,2.4204,17.6531,9.3459,2.4204
95.300,map,17.6522,9.3836,2.3974,17.6324,9.3646,2.3975
95.400,map,17.6307,9.4037,2.3782,17.6110,9.3846,2.3782
95.500,map,17.6095,9.4244,2.3617,17.5897,9.4054,2.3617
95.600,map,17.5887,9.4453,2.3480,17.5689,9.4263,2.3478
95.700,map,17.5684,9.4661,2.3360,17.5486,9.4472,2.3360
95.800,map,17.5473,9.4884,2.3263,17.5274,9.4694,2.3261
95.900,map,17.5265,9.5106,2.3176,17.5069,9.4915,2.3176
96.000,map,17.5070,9.5319,2.3102,17.4872,9.5129,2.3104
96.100,map,17.4867,9.5543,2.3040,17.4671,9.5351,2.3043
96.200,map,17.4667,9.5766,2.2988,17.4470,9.5575,2.2992
96.300,map,17.4477,9.5980,2.2944,17.4278,9.5791,2.2948
96.400,map,17.4282,9.6201,2.2905,17.4084,9.6011,2.2912
96.500,map,17.4085,9.6427,2.2874,17.3886,9.6237,2.2881
96.600,map,17.3889,9.6653,2.2850,17.3689,9.6464,2.2855
96.700,map,17.3687,9.6886,2.2829,17.3488,9.6696,2.2833
96.800,map,17.3483,9.7123,2.2809,17.3284,9.6933,2.2815
96.900,map,17.3278,9.7361,2.2795,17.3078,9.7172,2.2799
97.000,map,17.3083,9.7589,2.2780,17.2884,9.7398,2.2785
97.100,map,17.2885,9.7822,2.2769,17.2685,9.7632,2.2773
97.200,map,17.2763,9.8058,2.2759,17.2483,9.7869,2.2763
97.300,map,17.2585,9.8291,2.2751,17.2285,9.8101,2.2756
97.400,map,17.2403,9.8505,2.2745,17.2103,9.8316,2.2752
97.500,map,17.2212,9.8731,2.2742,17.1911,9.8541,2.2749
97.600,map,17.2019,9.8958,2.2737,17.1717,9.8769,2.2747
97.700,map,17.1823,9.9190,2.2735,17.1521,9.9001,2.2745
97.800,map,17.1624,9.9424,2.2736,17.1323,9.9234,2.2744
97.900,map,17.1426,9.9659,2.2736,17.1125,9.9467,2.2742
98.000,map,17.1227,9.9893,2.2733,17.0925,9.9703,2.2741
98.100,map,17.1026,10.0131,2.2730,17.0725,9.9939,2.2740
98.200,map,17.0828,10.0365,2.2729,17.0525,10.0175,2.2739
98.300,map,17.0629,10.0601,2.2727,17.0327,10.0409,2.2739
98.400,map,17.0428,10.0838,2.2728,17.0126,10.0646,2.2738
98.500,map,17.0223,10.1081,2.2726,16.9919,10.0890,2.2738
98.600,map,17.0016,10.1326,2.2726,16.9711,10.1135,2.2738
98.700,map,16.9809,10.1571,2.2728,16.9502,10.1383,2.2738
98.800,map,16.9594,10.1824,2.2728,16.9286,10.1637,2.2738
98.900,map,16.9377,10.2081,2.2727,16.9068,10.1894,2.2738
99.000,map,16.9152,10.2347,2.2727,16.8841,10.2162,2.2738
99.100,map,16.8815,10.2628,2.2722,16.8601,10.2445,2.2738
99.200,map,16.8570,10.2918,2.2723,16.8354,10.2737,2.2734
99.300,map,16.8307,10.3229,2.2722,16.8091,10.3048,2.2731
99.400,map,16.8035,10.3551,2.2716,16.7817,10.3371,2.2728
99.500,map,16.7753,10.3886,2.2714,16.7537,10.3703,2.2725
99.600,map,16.7463,10.4230,2.2711,16.7247,10.4046,2.2722
99.700,map,16.7173,10.4574,2.2709,16.6956,10.4390,2.2721
99.800,map,16.6882,10.4919,2.2709,16.6666,10.4734,2.2719
99.900,map,16.6591,10.5264,2.2706,16.6376,10.5078,2.2717
100.000,map,16.6301,10.5609,2.2705,16.6086,10.5422,2.2716
100.100,map,16.6010,10.5955,2.2707,16.5796,10.5766,2.2715
100.200,map,16.5719,10.6300,2.2706,16.5505,10.6110,2.2714
100.300,map,16.5431,10.6642,2.2707,16.5215,10.6454,2.2712
100.400,map,16.5143,10.7039,2.2705,16.4925,10.6798,2.2711
100.500,map,16.4852,10.7385,2.2702,16.4635,10.7142,2.2712
100.600,map,16.4565,10.7727,2.2703,16.4345,10.7486,2.2714
100.700,map,16.4276,10.8070,2.2705,16.4055,10.7830,2.2715
100.800,map,16.3987,10.8413,2.2707,16.3765,10.8174,2.2717
100.900,map,16.3696,10.8759,2.2708,16.3475,10.8518,2.2718
101.000,map,16.3407,10.9102,2.2707,16.3185,10.8862,2.2719
101.100,map,16.3116,10.9448,2.2708,16.2894,10.9206,2.2719
101.200,map,16.2823,10.9795,2.2710,16.2604,10.9549,2.2721
101.300,map,16.2536,11.0136,2.2710,16.2314,10.9893,2.2721
101.400,map,16.2246,11.0480,2.2713,16.2023,11.0237,2.2722
101.500,map,16.1956,11.0824,2.2714,16.1733,11.0581,2.2722
101.600,map,16.1663,11.1171,2.2716,16.1442,11.0924,2.2722
101.700,map,16.1372,11.1515,2.2713,16.1152,11.1268,2.2722
101.800,map,16.1084,11.1857,2.2710,16.0862,11.1612,2.2722
101.900,map,16.0795,11.2200,2.2713,16.0571,11.1956,2.2722
102.000,map,16.0506,11.2544,2.2711,16.0281,11.2300,2.2723
102.100,map,16.0216,11.2887,2.2709,15.9991,11.2643,2.2723
102.200,map,15.9930,11.3227,2.2708,15.9700,11.2987,2.2724
102.300,map,15.9639,11.3573,2.2711,15.9410,11.3331,2.2725
102.400,map,15.9349,11.3917,2.2715,15.9119,11.3674,2.2725
102.500,map,15.9058,11.4262,2.2715,15.8829,11.4018,2.2726
102.600,map,15.8766,11.4607,2.2714,15.8538,11.4362,2.2726
102.700,map,15.8476,11.4952,2.2712,15.8248,11.4705,2.2726
102.800,map,15.8186,11.5248,2.2711,15.7957,11.5049,2.2726
102.900,map,15.7898,11.5590,2.2704,15.7667,11.5393,2.2724
103.000,map,15.7606,11.5937,2.2699,15.7376,11.5737,2.2721
103.100,map,15.7318,11.6280,2.2697,15.7087,11.6079,2.2720
103.200,map,15.7036,11.6615,2.2693,15.6804,11.6415,2.2718
103.300,map,15.6759,11.6945,2.2692,15.6528,11.6741,2.2718
103.400,map,15.6489,11.7266,2.2692,15.6259,11.7060,2.2717
103.500,map,15.6227,11.7578,2.2694,15.5998,11.7370,2.2717
103.600,map,15.5974,11.7880,2.2694,15.5742,11.7672,2.2716
103.700,map,15.5727,11.8174,2.2693,15.5494,11.7967,2.2715
103.800,map,15.5489,11.8457,2.2692,15.5251,11.8255,2.2715
103.900,map,15.5253,11.8739,2.2690,15.5015,11.8535,2.2714
104.000,map,15.5025,11.9010,2.2689,15.4784,11.8808,2.2714
104.100,map,15.4800,11.9279,2.2689,15.4560,11.9075,2.2713
104.200,map,15.4580,11.9541,2.2687,15.4340,11.9335,2.2713
104.300,map,15.4367,11.9795,2.2688,15.4127,11.9588,2.2713
104.400,map,15.4157,12.0045,2.2689,15.3919,11.9835,2.2713
104.500,map,15.3956,12.0284,2.2688,15.3716,12.0075,2.2713
104.600,map,15.3759,12.0520,2.2687,15.3519,12.0309,2.2713
104.700,map,15.3565,12.0751,2.2689,15.3326,12.0538,2.2714
104.800,map,15.3377,12.0975,2.2692,15.3138,12.0761,2.2714
104.900,map,15.3193,12.1194,2.2691,15.2955,12.0978,2.2713
105.000,map,15.3017,12.1404,2.2690,15.2777,12.1189,2.2713
105.100,map,15.2846,12.1607,2.2690,15.2603,12.1395,2.2712
105.200,map,15.2677,12.1808,2.2689,15.2433,12.1596,2.2712
105.300,map,15.2513,12.2004,2.2689,15.2268,12.1792,2.2712
105.400,map,15.2351,12.2197,2.2690,15.2107,12.1984,2.2712
105.500,map,15.2194,12.2384,2.2688,15.1950,12.2170,2.2711
105.600,map,15.2040,12.2568,2.2688,15.1797,12.2352,2.2711
105.700,map,15.1891,12.2746,2.2688,15.1648,12.2528,2.2711
105.800,map,15.1759,12.2903,2.2688,15.1516,12.2685,2.2711
105.900,map,15.1659,12.3022,2.2688,15.1416,12.2804,2.2711
106.000,map,15.1591,12.3103,2.2688,15.1348,12.2884,2.2711
106.100,map,15.1556,12.3145,2.2689,15.1313,12.2926,2.2711
106.200,map,15.1550,12.3152,2.2689,15.1307,12.2933,2.2711
106.300,map,15.1550,12.3152,2.2689,15.1307,12.2933,2.2711
106.400,map,15.1550,12.3152,2.2689,15.1307,12.2933,2.2711
106.500,map,15.1550,12.3152,2.2708,15.1307,12.2933,2.2730
106.600,map,15.1550,12.3152,2.2860,15.1307,12.2933,2.2882
106.700,map,15.1550,12.3152,2.3164,15.1307,12.2933,2.3183
106.800,map,15.1550,12.3152,2.3617,15.1307,12.2933,2.3635
106.900,map,15.1550,12.3152,2.4210,15.1307,12.2933,2.4236
107.000,map,15.1550,12.3152,2.4971,15.1307,12.2933,2.4988
107.100,map,15.1550,12.3152,2.5842,15.1307,12.2933,2.5870
107.200,map,15.1550,12.3152,2.6744,15.1307,12.2933,2.6770
107.300,map,15.1550,12.3152,2.7644,15.1307,12.2933,2.7670
107.400,map,15.1550,12.3152,2.8558,15.1307,12.2933,2.8570
107.500,map,15.1550,12.3152,2.9466,15.1307,12.2933,2.9470
107.600,map,15.1550,12.3152,3.0360,15.1307,12.2933,3.0370
107.700,map,15.1550,12.3152,3.1251,15.1307,12.2933,3.1270
107.800,map,15.1544,12.3151,-3.0679,15.1301,12.2932,-3.0662
107.900,map,15.1495,12.3145,-2.9770,15.1252,12.2926,-2.9762
108.000,map,15.1398,12.3124,-2.8944,15.1155,12.2905,-2.8929
108.100,map,15.1254,12.3082,-2.8237,15.1012,12.2863,-2.8225
108.200,map,15.1070,12.3015,-2.7656,15.0824,12.2794,-2.7636
108.300,map,15.0842,12.2918,-2.7165,15.0595,12.2696,-2.7144
108.400,map,15.0570,12.2788,-2.6759,15.0325,12.2566,-2.6730
108.500,map,15.0262,12.2626,-2.6413,15.0016,12.2402,-2.6381
108.600,map,14.9918,12.2430,-2.6121,14.9669,12.2204,-2.6087
108.700,map,14.9537,12.2201,-2.5870,14.9293,12.1976,-2.5839
108.800,map,14.9161,12.1963,-2.5661,14.8918,12.1736,-2.5629
108.900,map,14.8790,12.1717,-2.5484,14.8546,12.1488,-2.5451
109.000,map,14.8419,12.1543,-2.5328,14.8177,12.1234,-2.5301
109.100,map,14.8054,12.1305,-2.5197,14.7812,12.0974,-2.5173
109.200,map,14.7694,12.1043,-2.5087,14.7449,12.0710,-2.5065
109.300,map,14.7334,12.0777,-2.5001,14.7089,12.0442,-2.4974
109.400,map,14.6974,12.0506,-2.4917,14.6731,12.0170,-2.4888
109.500,map,14.6620,12.0234,-2.4835,14.6375,11.9896,-2.4805
109.600,map,14.6263,11.9957,-2.4778,14.6021,11.9619,-2.4749
109.700,map,14.5910,11.9679,-2.4732,14.5668,11.9340,-2.4706
109.800,map,14.5557,11.9399,-2.4693,14.5316,11.9059,-2.4669
109.900,map,14.5206,11.9119,-2.4664,14.4965,11.8778,-2.4638
110.000,map,14.4853,11.8835,-2.4638,14.4615,11.8495,-2.4611
110.100,map,14.4500,11.8550,-2.4617,14.4266,11.8212,-2.4589
110.200,map,14.4146,11.8264,-2.4598,14.3917,11.7927,-2.4570
110.300,map,14.3800,11.7982,-2.4582,14.3569,11.7643,-2.4554
110.400,map,14.3452,11.7699,-2.4568,14.3221,11.7357,-2.4540
110.500,map,14.3102,11.7413,-2.4556,14.2873,11.7071,-2.4529
110.600,map,14.2753,11.7126,-2.4546,14.2526,11.6785,-2.4519
110.700,map,14.2405,11.6841,-2.4534,14.2179,11.6499,-2.4511
110.800,map,14.2055,11.6552,-2.4528,14.1832,11.6212,-2.4504
110.900,map,14.1709,11.6268,-2.4524,14.1485,11.5925,-2.4499
111.000,map,14.1359,11.5979,-2.4523,14.1139,11.5638,-2.4494
111.100,map,14.1011,11.5693,-2.4519,14.0793,11.5351,-2.4490
111.200,map,14.0667,11.5408,-2.4514,14.0446,11.5063,-2.4486
111.300,map,14.0320,11.5122,-2.4510,14.0100,11.4776,-2.4482
111.400,map,13.9971,11.4833,-2.4504,13.9754,11.4488,-2.4480
111.500,map,13.9621,11.4544,-2.4502,13.9408,11.4200,-2.4478
111.600,map,13.9273,11.4255,-2.4505,13.9062,11.3912,-2.4476
111.700,map,13.8927,11.3970,-2.4505,13.8716,11.3625,-2.4474
111.800,map,13.8580,11.3682,-2.4502,13.8370,11.3337,-2.4473
111.900,map,13.8234,11.3396,-2.4496,13.8025,11.3049,-2.4471
112.000,map,13.7886,11.3107,-2.4494,13.7679,11.2761,-2.4470
112.100,map,13.7539,11.2820,-2.4494,13.7333,11.2473,-2.4470
112.200,map,13.7190,11.2530,-2.4494,13.6987,11.2185,-2.4470
112.300,map,13.6840,11.2240,-2.4491,13.6642,11.1897,-2.4470
112.400,map,13.6491,11.1951,-2.4490,13.6296,11.1609,-2.4470
112.500,map,13.6149,11.1667,-2.4488,13.5950,11.1321,-2.4470
112.600,map,13.5804,11.1381,-2.4490,13.5604,11.1032,-2.4471
112.700,map,13.5460,11.1095,-2.4491,13.5259,11.0745,-2.4474
112.800,map,13.5113,11.0807,-2.4490,13.4913,11.0457,-2.4476
112.900,map,13.4769,11.0522,-2.4494,13.4567,11.0169,-2.4478
113.000,map,13.4423,11.0235,-2.4494,13.4221,10.9881,-2.4479
113.100,map,13.4074,10.9946,-2.4494,13.3875,10.9593,-2.4481
113.200,map,13.3730,10.9660,-2.4492,13.3529,10.9306,-2.4482
113.300,map,13.3379,10.9370,-2.4495,13.3183,10.9018,-2.4484
113.400,map,13.3032,10.9082,-2.4493,13.2836,10.8731,-2.4485
113.500,map,13.2686,10.8795,-2.4497,13.2490,10.8443,-2.4487
113.600,map,13.2339,10.8508,-2.4500,13.2144,10.8156,-2.4488
113.700,map,13.1993,10.8221,-2.4499,13.1798,10.7868,-2.4489
113.800,map,13.1645,10.7933,-2.4496,13.1451,10.7581,-2.4490
113.900,map,13.1300,10.7505,-2.4498,13.1105,10.7294,-2.4491
114.000,map,13.0952,10.7217,-2.4503,13.0759,10.7006,-2.4495
114.100,map,13.0604,10.6929,-2.4503,13.0412,10.6719,-2.4498
114.200,map,13.0257,10.6642,-2.4508,13.0066,10.6432,-2.4501
114.300,map,12.9912,10.6357,-2.4511,12.9719,10.6145,-2.4504
114.400,map,12.9567,10.6072,-2.4512,12.9372,10.5859,-2.4507
114.500,map,12.9216,10.5782,-2.4513,12.9025,10.5572,-2.4509
114.600,map,12.8872,10.5498,-2.4514,12.8678,10.5285,-2.4511
114.700,map,12.8523,10.5210,-2.4515,12.8332,10.4999,-2.4513
114.800,map,12.8177,10.4924,-2.4517,12.7985,10.4712,-2.4515
114.900,map,12.7826,10.4635,-2.4516,12.7637,10.4426,-2.4516
115.000,map,12.7482,10.4351,-2.4518,12.7290,10.4139,-2.4518
115.100,map,12.7038,10.4067,-2.4523,12.6943,10.3853,-2.4519
115.200,map,12.6691,10.3781,-2.4519,12.6596,10.3567,-2.4519
115.300,map,12.6343,10.3494,-2.4518,12.6249,10.3280,-2.4518
115.400,map,12.5997,10.3209,-2.4516,12.5902,10.2994,-2.4517
115.500,map,12.5651,10.2923,-2.4515,12.5555,10.2707,-2.4516
115.600,map,12.5309,10.2640,-2.4520,12.5208,10.2421,-2.4520
115.700,map,12.4962,10.2355,-2.4525,12.4860,10.2135,-2.4524
115.800,map,12.4613,10.2068,-2.4528,12.4513,10.1849,-2.4527
115.900,map,12.4270,10.1785,-2.4528,12.4166,10.1563,-2.4529
116.000,map,12.3919,10.1496,-2.4529,12.3818,10.1277,-2.4532
116.100,map,12.3569,10.1208,-2.4532,12.3471,10.0991,-2.4534
116.200,map,12.3223,10.0924,-2.4536,12.3123,10.0705,-2.4537
116.300,map,12.2871,10.0589,-2.4537,12.2775,10.0420,-2.4538
116.400,map,12.2527,10.0307,-2.4541,12.2428,10.0134,-2.4540
116.500,map,12.2177,10.0019,-2.4545,12.2080,9.9848,-2.4542
116.600,map,12.1826,9.9731,-2.4545,12.1732,9.9563,-2.4544
116.700,map,12.1478,9.9446,-2.4547,12.1384,9.9277,-2.4545
116.800,map,12.1134,9.9164,-2.4543,12.1036,9.8992,-2.4546
116.900,map,12.0786,9.8878,-2.4542,12.0688,9.8707,-2.4548
117.000,map,12.0437,9.8592,-2.4548,12.0340,9.8421,-2.4549
117.100,map,12.0090,9.8307,-2.4550,11.9992,9.8136,-2.4551
117.200,map,11.9745,9.8024,-2.4553,11.9644,9.7851,-2.4551
117.300,map,11.9400,9.7742,-2.4548,11.9296,9.7566,-2.4552
117.400,map,11.9051,9.7455,-2.4548,11.8948,9.7280,-2.4553
117.500,map,11.8698,9.7118,-2.4551,11.8600,9.6995,-2.4554
117.600,map,11.8349,9.6833,-2.4549,11.8252,9.6710,-2.4556
117.700,map,11.7997,9.6544,-2.4554,11.7903,9.6425,-2.4558
117.800,map,11.7648,9.6258,-2.4553,11.7555,9.6140,-2.4560
117.900,map,11.7300,9.5973,-2.4552,11.7207,9.5855,-2.4562
118.000,map,11.6956,9.5692,-2.4556,11.6858,9.5571,-2.4564
118.100,map,11.6606,9.5404,-2.4557,11.6510,9.5286,-2.4566
118.200,map,11.6258,9.5120,-2.4560,11.6161,9.5001,-2.4567
118.300,map,11.5912,9.4837,-2.4563,11.5813,9.4717,-2.4568
118.400,map,11.5562,9.4551,-2.4567,11.5464,9.4432,-2.4569
118.500,map,11.5217,9.4269,-2.4567,11.5116,9.4147,-2.4569
118.600,map,11.4906,9.3984,-2.4564,11.4767,9.3863,-2.4565
118.700,map,11.4567,9.3699,-2.4563,11.4419,9.3578,-2.4561
118.800,map,11.4221,9.3415,-2.4560,11.4071,9.3293,-2.4558
118.900,map,11.3870,9.3129,-2.4557,11.3722,9.3008,-2.4556
119.000,map,11.3519,9.2841,-2.4555,11.3374,9.2723,-2.4554
119.100,map,11.3165,9.2552,-2.4556,11.3026,9.2438,-2.4552
119.200,map,11.2818,9.2267,-2.4554,11.2678,9.2152,-2.4550
119.300,map,11.2468,9.1981,-2.4552,11.2330,9.1867,-2.4548
119.400,map,11.2119,9.1695,-2.4550,11.1982,9.1582,-2.4546
119.500,map,11.1773,9.1411,-2.4547,11.1634,9.1296,-2.4545
119.600,map,11.1426,9.1127,-2.4545,11.1286,9.1011,-2.4544
119.700,map,11.1077,9.0840,-2.4543,11.0938,9.0726,-2.4544
119.800,map,11.0729,9.0554,-2.4542,11.0590,9.0440,-2.4544
119.900,map,11.0381,9.0269,-2.4543,11.0243,9.0155,-2.4544
120.000,map,11.0036,8.9985,-2.4540,10.9895,8.9869,-2.4544
120.100,map,10.9691,8.9702,-2.4539,10.9547,8.9584,-2.4544
120.200,map,10.9341,8.9415,-2.4538,10.9199,8.9298,-2.4544
120.300,map,10.8993,8.9128,-2.4538,10.8851,8.9013,-2.4545
120.400,map,10.8645,8.8843,-2.4539,10.8503,8.8727,-2.4546
120.500,map,10.8298,8.8557,-2.4542,10.8155,8.8442,-2.4546
120.600,map,10.7948,8.8270,-2.4542,10.7807,8.8156,-2.4546
120.700,map,10.7599,8.7984,-2.4543,10.7459,8.7871,-2.4547
120.800,map,10.7251,8.7698,-2.4543,10.7112,8.7586,-2.4547
120.900,map,10.6904,8.7414,-2.4541,10.6764,8.7300,-2.4547
121.000,map,10.6513,8.7165,-2.4543,10.6416,8.7015,-2.4547
121.100,map,10.6155,8.6890,-2.4544,10.6068,8.6730,-2.4545
121.200,map,10.5807,8.6604,-2.4537,10.5720,8.6444,-2.4540
