t,frame,x,y,yaw,gt_x,gt_y,gt_yaw
88.700,map,20.2357,9.0701,3.0499,20.2170,9.0615,3.0493
88.800,map,20.1910,9.0740,3.0570,20.1722,9.0655,3.0565
88.900,map,20.1462,9.0777,3.0629,20.1274,9.0691,3.0627
89.000,map,20.1015,9.0811,3.0677,20.0826,9.0726,3.0681
89.100,map,20.0567,9.0843,3.0724,20.0377,9.0758,3.0728
89.200,map,20.0115,9.0873,3.0764,19.9928,9.0788,3.0768
89.300,map,19.9663,9.0902,3.0800,19.9479,9.0816,3.0803
89.400,map,19.9217,9.0929,3.0830,19.9030,9.0843,3.0832
89.500,map,19.8770,9.0955,3.0851,19.8581,9.0868,3.0858
89.600,map,19.8322,9.0979,3.0874,19.8132,9.0893,3.0880
89.700,map,19.7872,9.1003,3.0895,19.7682,9.0917,3.0899
89.800,map,19.7424,9.1026,3.0912,19.7233,9.0940,3.0916
89.900,map,19.6975,9.1049,3.0928,19.6783,9.0962,3.0930
90.000,map,19.6521,9.1071,3.0936,19.6334,9.0983,3.0941
90.100,map,19.6071,9.1172,3.0945,19.5884,9.1005,3.0951
90.200,map,19.5620,9.1213,3.0954,19.5435,9.1025,3.0964
90.300,map,19.5170,9.1234,3.0969,19.4985,9.1045,3.0979
90.400,map,19.4720,9.1253,3.0982,19.4536,9.1065,3.0989
90.500,map,19.4268,9.1273,3.0993,19.4086,9.1084,3.0997
90.600,map,19.3817,9.1291,3.1003,19.3637,9.1102,3.1003
90.700,map,19.3366,9.1310,3.1009,19.3187,9.1121,3.1007
90.800,map,19.2920,9.1328,3.1016,19.2737,9.1139,3.1011
90.900,map,19.2470,9.1346,3.1016,19.2288,9.1157,3.1013
91.000,map,19.2020,9.1364,3.1017,19.1838,9.1175,3.1016
91.100,map,19.1568,9.1382,3.1018,19.1388,9.1193,3.1018
91.200,map,19.1120,9.1400,3.1021,19.0939,9.1211,3.1020
91.300,map,19.0668,9.1417,3.1025,19.0489,9.1229,3.1022
91.400,map,19.0220,9.1435,3.1028,19.0039,9.1247,3.1024
91.500,map,18.9766,9.1453,3.1026,18.9590,9.1264,3.1025
91.600,map,18.9318,9.1470,3.1028,18.9140,9.1282,3.1025
91.700,map,18.8864,9.1488,3.1028,18.8691,9.1299,3.1027
91.800,map,18.8412,9.1505,3.1029,18.8241,9.1317,3.1028
91.900,map,18.7958,9.1523,3.1030,18.7791,9.1334,3.1028
92.000,map,18.7504,9.1540,3.1029,18.7342,9.1352,3.1029
92.100,map,18.7051,9.1558,3.1025,18.6892,9.1369,3.1030
92.200,map,18.6597,9.1576,3.1026,18.6442,9.1386,3.1031
92.300,map,18.6143,9.1593,3.1028,18.5993,9.1404,3.1033
92.400,map,18.5695,9.1610,3.1035,18.5543,9.1421,3.1034
92.500,map,18.5243,9.1628,3.1022,18.5096,9.1438,3.1023
92.600,map,18.4805,9.1647,3.0950,18.4656,9.1457,3.0953
92.700,map,18.4356,9.1669,3.0897,18.4207,9.1479,3.0899
92.800,map,18.3903,9.1693,3.0852,18.3758,9.1503,3.0852
92.900,map,18.3453,9.1720,3.0815,18.3309,9.1530,3.0811
93.000,map,18.3006,9.1748,3.0721,18.2862,9.1558,3.0716
93.100,map,18.2570,9.1782,3.0567,18.2431,9.1592,3.0556
93.200,map,18.2146,9.1821,3.0388,18.2004,9.1632,3.0373
93.300,map,18.1749,9.1867,3.0155,18.1607,9.1678,3.0146
93.400,map,18.1370,9.1920,2.9911,18.1228,9.1732,2.9902
93.500,map,18.0985,9.1982,2.9674,18.0842,9.1795,2.9665
93.600,map,18.0591,9.2057,2.9431,18.0455,9.1868,2.9420
93.700,map,18.0219,9.2136,2.9178,18.0084,9.1948,2.9159
93.800,map,17.9848,9.2240,2.8892,17.9710,9.2039,2.8902
93.900,map,17.9480,9.2344,2.8637,17.9341,9.2139,2.8650
94.000,map,17.9121,9.2451,2.8400,17.8982,9.2245,2.8414
94.100,map,17.8764,9.2566,2.8166,17.8626,9.2360,2.8181
94.200,map,17.8424,9.2686,2.7875,17.8284,9.2480,2.7880
94.300,map,17.8131,9.2801,2.7425,17.7994,9.2594,2.7429
94.400,map,17.7894,9.2909,2.6829,17.7755,9.2702,2.6829
94.500,map,17.7706,9.3009,2.6201,17.7568,9.2802,2.6199
94.600,map,17.7546,9.3107,2.5644,17.7408,9.2900,2.5657
94.700,map,17.7372,9.3227,2.5185,17.7235,9.3019,2.5199
94.800,map,17.7173,9.3376,2.4806,17.7036,9.3167,2.4819
94.900,map,17.6967,9.3542,2.4487,17.6826,9.3336,2.4499
95.000,map,17.6756,9.3721,2.4219,17.6613,9.3517,2.4229
95.100,map,17.6547,9.3909,2.3989,17.6405,9.3704,2.4000
95.200,map,17.6339,9.4104,2.3794,17.6196,9.3899,2.3807
95.300,map,17.6127,9.4309,2.3629,17.5985,9.4104,2.3643
95.400,map,17.5923,9.4514,2.3493,17.5778,9.4310,2.3505
95.500,map,17.5724,9.4718,2.3375,17.5580,9.4512,2.3388
95.600,map,17.5523,9.4929,2.3274,17.5379,9.4723,2.3288
95.700,map,17.5324,9.5142,2.3190,17.5179,9.4936,2.3204
95.800,map,17.5127,9.5355,2.3116,17.4982,9.5149,2.3133
95.900,map,17.4929,9.5573,2.3057,17.4784,9.5366,2.3073
96.000,map,17.4731,9.5794,2.3008,17.4585,9.5587,2.3022
96.100,map,17.4533,9.6016,2.2965,17.4386,9.5810,2.2978
96.200,map,17.4336,9.6238,2.2928,17.4190,9.6031,2.2941
96.300,map,17.4145,9.6456,2.2897,17.4001,9.6246,2.2909
96.400,map,17.3960,9.6668,2.2870,17.3814,9.6459,2.2883
96.500,map,17.3773,9.6883,2.2849,17.3627,9.6674,2.2860
96.600,map,17.3581,9.7106,2.2829,17.3435,9.6895,2.2841
96.700,map,17.3390,9.7327,2.2810,17.3244,9.7117,2.2824
96.800,map,17.3199,9.7550,2.2795,17.3054,9.7338,2.2811
96.900,map,17.3011,9.7770,2.2784,17.2865,9.7558,2.2799
97.000,map,17.2828,9.7983,2.2776,17.2683,9.7770,2.2790
97.100,map,17.2652,9.8190,2.2767,17.2505,9.7977,2.2782
97.200,map,17.2473,9.8400,2.2758,17.2325,9.8189,2.2774
97.300,map,17.2288,9.8617,2.2752,17.2141,9.8405,2.2769
97.400,map,17.2099,9.8840,2.2748,17.1952,9.8625,2.2764
97.500,map,17.1910,9.9062,2.2746,17.1762,9.8849,2.2760
97.600,map,17.1712,9.9296,2.2741,17.1564,9.9081,2.2756
97.700,map,17.1517,9.9488,2.2738,17.1370,9.9310,2.2753
97.800,map,17.1331,9.9698,2.2735,17.1184,9.9529,2.2750
97.900,map,17.1155,9.9906,2.2732,17.1006,9.9739,2.2746
98.000,map,17.0975,10.0119,2.2728,17.0825,9.9951,2.2743
98.100,map,17.0797,10.0329,2.2726,17.0648,10.0160,2.2741
98.200,map,17.0618,10.0541,2.2721,17.0470,10.0370,2.2738
98.300,map,17.0438,10.0754,2.2718,17.0289,10.0584,2.2737
98.400,map,17.0250,10.0977,2.2715,17.0101,10.0806,2.2736
98.500,map,17.0052,10.1212,2.2715,16.9902,10.1040,2.2735
98.600,map,16.9844,10.1458,2.2714,16.9695,10.1285,2.2734
98.700,map,16.9638,10.1703,2.2711,16.9486,10.1532,2.2734
98.800,map,16.9424,10.1956,2.2712,16.9271,10.1785,2.2734
98.900,map,16.9208,10.2213,2.2715,16.9051,10.2046,2.2734
99.000,map,16.8986,10.2476,2.2716,16.8831,10.2306,2.2733
99.100,map,16.8750,10.2755,2.2714,16.8593,10.2586,2.2733
99.200,map,16.8498,10.3054,2.2716,16.8343,10.2882,2.2732
99.300,map,16.8237,10.3364,2.2715,16.8081,10.3192,2.2732
99.400,map,16.7957,10.3696,2.2712,16.7802,10.3521,2.2731
99.500,map,16.7668,10.4038,2.2710,16.7517,10.3858,2.2731
99.600,map,16.7378,10.4383,2.2709,16.7227,10.4201,2.2731
99.700,map,16.7089,10.4725,2.2708,16.6936,10.4545,2.2731
99.800,map,16.6797,10.5072,2.2707,16.6645,10.4888,2.2731
99.900,map,16.6509,10.5415,2.2708,16.6355,10.5232,2.2732
100.000,map,16.6219,10.5759,2.2712,16.6064,10.5575,2.2733
100.100,map,16.5924,10.6108,2.2716,16.5773,10.5919,2.2733
100.200,map,16.5634,10.6452,2.2716,16.5482,10.6262,2.2732
100.300,map,16.5340,10.6801,2.2719,16.5192,10.6605,2.2732
100.400,map,16.5049,10.7145,2.2718,16.4901,10.6949,2.2731
100.500,map,16.4758,10.7490,2.2716,16.4610,10.7293,2.2730
100.600,map,16.4468,10.7834,2.2719,16.4320,10.7636,2.2729
100.700,map,16.4176,10.8224,2.2715,16.4029,10.7980,2.2728
100.800,map,16.3888,10.8577,2.2712,16.3739,10.8323,2.2728
100.900,map,16.3599,10.8920,2.2714,16.3448,10.8667,2.2730
101.000,map,16.3310,10.9263,2.2714,16.3157,10.9010,2.2733
101.100,map,16.3020,10.9606,2.2720,16.2866,10.9354,2.2735
101.200,map,16.2730,10.9950,2.2719,16.2576,10.9697,2.2736
101.300,map,16.2438,11.0296,2.2723,16.2285,11.0040,2.2737
101.400,map,16.2148,11.0639,2.2719,16.1994,11.0384,2.2739
101.500,map,16.1858,11.0982,2.2716,16.1703,11.0727,2.2740
101.600,map,16.1569,11.1325,2.2716,16.1412,11.1070,2.2741
101.700,map,16.1277,11.1671,2.2719,16.1121,11.1413,2.2743
101.800,map,16.0991,11.2010,2.2720,16.0830,11.1757,2.2745
101.900,map,16.0651,11.2277,2.2739,16.0538,11.2100,2.2747
102.000,map,16.0350,11.2599,2.2740,16.0247,11.2443,2.2742
102.100,map,16.0062,11.2939,2.2730,15.9956,11.2786,2.2731
102.200,map,15.9770,11.3284,2.2718,15.9666,11.3130,2.2720
102.300,map,15.9479,11.3629,2.2709,15.9376,11.3474,2.2710
102.400,map,15.9191,11.3972,2.2702,15.9086,11.3818,2.2702
102.500,map,15.8904,11.4313,2.2696,15.8796,11.4162,2.2695
102.600,map,15.8614,11.4659,2.2689,15.8507,11.4507,2.2689
102.700,map,15.8322,11.5007,2.2682,15.8218,11.4852,2.2683
102.800,map,15.8036,11.5349,2.2676,15.7929,11.5197,2.2678
102.900,map,15.7744,11.5698,2.2673,15.7640,11.5542,2.2674
103.000,map,15.7460,11.6038,2.2669,15.7351,11.5887,2.2671
103.100,map,15.7186,11.6468,2.2638,15.7066,11.6229,2.2668
103.200,map,15.6911,11.6825,2.2636,15.6788,11.6561,2.2673
103.300,map,15.6641,11.7149,2.2650,15.6517,11.6885,2.2686
103.400,map,15.6378,11.7465,2.2664,15.6253,11.7199,2.2699
103.500,map,15.6121,11.7772,2.2672,15.5995,11.7506,2.2709
103.600,map,15.5873,11.8068,2.2685,15.5744,11.7804,2.2719
103.700,map,15.5629,11.8360,2.2696,15.5498,11.8095,2.2728
103.800,map,15.5389,11.8645,2.2704,15.5258,11.8378,2.2735
103.900,map,15.5154,11.8923,2.2710,15.5025,11.8654,2.2740
104.000,map,15.4927,11.9193,2.2716,15.4797,11.8922,2.2745
104.100,map,15.4708,11.9453,2.2720,15.4574,11.9184,2.2750
104.200,map,15.4492,11.9708,2.2722,15.4358,11.9439,2.2754
104.300,map,15.4282,11.9957,2.2727,15.4146,11.9688,2.2758
104.400,map,15.4076,12.0200,2.2727,15.3940,11.9930,2.2761
104.500,map,15.3877,12.0436,2.2731,15.3739,12.0166,2.2764
104.600,map,15.3684,12.0664,2.2731,15.3543,12.0396,2.2767
104.700,map,15.3494,12.0888,2.2732,15.3351,12.0621,2.2770
104.800,map,15.3309,12.1106,2.2733,15.3165,12.0840,2.2773
104.900,map,15.3128,12.1320,2.2735,15.2983,12.1053,2.2776
105.000,map,15.2953,12.1528,2.2739,15.2805,12.1261,2.2778
105.100,map,15.2780,12.1731,2.2739,15.2632,12.1463,2.2781
105.200,map,15.2612,12.1930,2.2741,15.2463,12.1660,2.2783
105.300,map,15.2448,12.2123,2.2743,15.2299,12.1853,2.2786
105.400,map,15.2287,12.2313,2.2745,15.2139,12.2040,2.2788
105.500,map,15.2132,12.2495,2.2746,15.1982,12.2223,2.2790
105.600,map,15.1979,12.2675,2.2748,15.1830,12.2401,2.2792
105.700,map,15.1832,12.2848,2.2750,15.1681,12.2574,2.2794
105.800,map,15.1702,12.3001,2.2750,15.1550,12.2727,2.2794
105.900,map,15.1603,12.3117,2.2750,15.1451,12.2843,2.2794
106.000,map,15.1537,12.3195,2.2749,15.1385,12.2920,2.2794
106.100,map,15.1503,12.3235,2.2750,15.1351,12.2959,2.2794
106.200,map,15.1499,12.3241,2.2750,15.1346,12.2965,2.2794
106.300,map,15.1499,12.3241,2.2750,15.1346,12.2965,2.2794
106.400,map,15.1499,12.3241,2.2750,15.1346,12.2965,2.2794
106.500,map,15.1499,12.3241,2.2769,15.1346,12.2965,2.2814
106.600,map,15.1499,12.3241,2.2921,15.1346,12.2965,2.2965
106.700,map,15.1499,12.3241,2.3217,15.1346,12.2965,2.3259
106.800,map,15.1499,12.3241,2.3672,15.1346,12.2965,2.3711
106.900,map,15.1499,12.3241,2.4272,15.1346,12.2965,2.4312
107.000,map,15.1499,12.3241,2.5026,15.1346,12.2965,2.5064
107.100,map,15.1499,12.3241,2.5905,15.1346,12.2965,2.5946
107.200,map,15.1499,12.3241,2.6810,15.1346,12.2965,2.6846
107.300,map,15.1499,12.3241,2.7725,15.1346,12.2965,2.7746
107.400,map,15.1499,12.3241,2.8628,15.1346,12.2965,2.8646
107.500,map,15.1499,12.3241,2.9542,15.1346,12.2965,2.9546
107.600,map,15.1499,12.3241,3.0440,15.1346,12.2965,3.0446
107.700,map,15.1499,12.3241,3.1341,15.1346,12.2965,3.1346
107.800,map,15.1493,12.3240,-3.0590,15.1340,12.2964,-3.0586
107.900,map,15.1444,12.3234,-2.9684,15.1291,12.2958,-2.9688
108.000,map,15.1347,12.3212,-2.8853,15.1194,12.2936,-2.8865
108.100,map,15.1205,12.3169,-2.8163,15.1051,12.2893,-2.8175
108.200,map,15.1019,12.3100,-2.7592,15.0864,12.2824,-2.7599
108.300,map,15.0791,12.3002,-2.7116,15.0635,12.2725,-2.7117
108.400,map,15.0520,12.2870,-2.6706,15.0365,12.2594,-2.6711
108.500,map,15.0215,12.2708,-2.6359,15.0057,12.2430,-2.6370
108.600,map,14.9867,12.2508,-2.6075,14.9710,12.2232,-2.6085
108.700,map,14.9488,12.2278,-2.5833,14.9334,12.2003,-2.5844
108.800,map,14.9110,12.2036,-2.5628,14.8958,12.1764,-2.5641
108.900,map,14.8648,12.1798,-2.5486,14.8585,12.1516,-2.5469
109.000,map,14.8259,12.1550,-2.5345,14.8216,12.1263,-2.5321
109.100,map,14.7892,12.1292,-2.5211,14.7850,12.1004,-2.5191
109.200,map,14.7526,12.1027,-2.5098,14.7487,12.0740,-2.5081
109.300,map,14.7164,12.0759,-2.5004,14.7127,12.0472,-2.4988
109.400,map,14.6803,12.0488,-2.4917,14.6768,12.0201,-2.4902
109.500,map,14.6448,12.0215,-2.4835,14.6412,11.9927,-2.4818
109.600,map,14.6098,11.9943,-2.4781,14.6058,11.9651,-2.4763
109.700,map,14.5744,11.9665,-2.4734,14.5704,11.9372,-2.4719
109.800,map,14.5392,11.9386,-2.4699,14.5352,11.9092,-2.4682
109.900,map,14.5039,11.9104,-2.4668,14.5001,11.8811,-2.4651
110.000,map,14.4685,11.8821,-2.4641,14.4650,11.8529,-2.4625
110.100,map,14.4336,11.8539,-2.4618,14.4301,11.8246,-2.4602
110.200,map,14.3988,11.8257,-2.4602,14.3951,11.7962,-2.4583
110.300,map,14.3634,11.7970,-2.4584,14.3603,11.7678,-2.4567
110.400,map,14.3289,11.7689,-2.4571,14.3254,11.7393,-2.4554
110.500,map,14.2942,11.7405,-2.4560,14.2906,11.7108,-2.4542
110.600,map,14.2592,11.7118,-2.4551,14.2559,11.6822,-2.4532
110.700,map,14.2243,11.6832,-2.4539,14.2211,11.6536,-2.4524
110.800,map,14.1897,11.6548,-2.4530,14.1864,11.6250,-2.4517
110.900,map,14.1551,11.6263,-2.4523,14.1517,11.5963,-2.4511
111.000,map,14.1207,11.5979,-2.4518,14.1170,11.5677,-2.4507
111.100,map,14.0856,11.5690,-2.4514,14.0824,11.5390,-2.4504
111.200,map,14.0508,11.5402,-2.4512,14.0477,11.5103,-2.4501
111.300,map,14.0159,11.5114,-2.4510,14.0130,11.4816,-2.4498
111.400,map,13.9809,11.4825,-2.4508,13.9784,11.4529,-2.4496
111.500,map,13.9461,11.4537,-2.4509,13.9437,11.4242,-2.4494
111.600,map,13.9119,11.4254,-2.4510,13.9091,11.3954,-2.4492
111.700,map,13.8775,11.3970,-2.4509,13.8745,11.3667,-2.4490
111.800,map,13.8428,11.3683,-2.4509,13.8398,11.3380,-2.4488
111.900,map,13.8078,11.3394,-2.4512,13.8052,11.3092,-2.4486
112.000,map,13.7736,11.3111,-2.4509,13.7706,11.2805,-2.4484
112.100,map,13.7389,11.2825,-2.4504,13.7360,11.2517,-2.4482
112.200,map,13.7044,11.2539,-2.4503,13.7014,11.2229,-2.4480
112.300,map,13.6704,11.2257,-2.4503,13.6668,11.1942,-2.4479
112.400,map,13.6359,11.1972,-2.4504,13.6322,11.1654,-2.4478
112.500,map,13.6015,11.1688,-2.4505,13.5976,11.1366,-2.4477
112.600,map,13.5668,11.1401,-2.4505,13.5630,11.1078,-2.4477
112.700,map,13.5323,11.1115,-2.4504,13.5284,11.0791,-2.4477
112.800,map,13.4977,11.0829,-2.4504,13.4938,11.0503,-2.4478
112.900,map,13.4632,11.0544,-2.4505,13.4592,11.0215,-2.4478
113.000,map,13.4284,11.0255,-2.4504,13.4246,10.9927,-2.4478
113.100,map,13.3937,10.9969,-2.4506,13.3900,10.9640,-2.4479
113.200,map,13.3591,10.9682,-2.4506,13.3554,10.9352,-2.4479
113.300,map,13.3244,10.9395,-2.4505,13.3208,10.9064,-2.4479
113.400,map,13.2894,10.9106,-2.4506,13.2862,10.8777,-2.4479
113.500,map,13.2545,10.8818,-2.4508,13.2516,10.8489,-2.4480
113.600,map,13.2200,10.8532,-2.4509,13.2170,10.8201,-2.4479
113.700,map,13.1898,10.8202,-2.4490,13.1824,10.7913,-2.4479
113.800,map,13.1564,10.7904,-2.4491,13.1478,10.7626,-2.4481
113.900,map,13.1220,10.7619,-2.4497,13.1132,10.7338,-2.4486
114.000,map,13.0871,10.7330,-2.4500,13.0785,10.7051,-2.4490
114.100,map,13.0528,10.7046,-2.4503,13.0439,10.6763,-2.4493
114.200,map,13.0181,10.6759,-2.4504,13.0093,10.6476,-2.4496
114.300,map,12.9833,10.6471,-2.4506,12.9746,10.6189,-2.4499
114.400,map,12.9484,10.6182,-2.4502,12.9399,10.5902,-2.4502
114.500,map,12.9133,10.5892,-2.4501,12.9053,10.5615,-2.4504
114.600,map,12.8788,10.5607,-2.4508,12.8706,10.5329,-2.4507
114.700,map,12.8441,10.5320,-2.4515,12.8359,10.5042,-2.4510
114.800,map,12.8094,10.5033,-2.4515,12.8012,10.4755,-2.4512
114.900,map,12.7705,10.4711,-2.4514,12.7665,10.4469,-2.4513
115.000,map,12.7347,10.4415,-2.4516,12.7318,10.4182,-2.4514
115.100,map,12.6999,10.4128,-2.4522,12.6971,10.3896,-2.4515
115.200,map,12.6647,10.3838,-2.4520,12.6624,10.3609,-2.4516
115.300,map,12.6298,10.3550,-2.4522,12.6277,10.3323,-2.4516
115.400,map,12.5955,10.3268,-2.4525,12.5930,10.3036,-2.4517
115.500,map,12.5612,10.2984,-2.4524,12.5583,10.2750,-2.4517
115.600,map,12.5263,10.2697,-2.4528,12.5236,10.2464,-2.4521
115.700,map,12.4918,10.2413,-2.4531,12.4889,10.2177,-2.4525
115.800,map,12.4571,10.2128,-2.4538,12.4541,10.1891,-2.4529
115.900,map,12.4225,10.1844,-2.4543,12.4194,10.1605,-2.4532
116.000,map,12.3878,10.1559,-2.4543,12.3846,10.1320,-2.4534
116.100,map,12.3534,10.1187,-2.4528,12.3499,10.1034,-2.4536
116.200,map,12.3189,10.0881,-2.4532,12.3151,10.0748,-2.4540
116.300,map,12.2841,10.0596,-2.4544,12.2803,10.0463,-2.4547
116.400,map,12.2492,10.0309,-2.4548,12.2455,10.0177,-2.4553
116.500,map,12.2148,10.0027,-2.4550,12.2107,9.9892,-2.4557
116.600,map,12.1800,9.9742,-2.4554,12.1759,9.9607,-2.4562
116.700,map,12.1455,9.9459,-2.4560,12.1410,9.9323,-2.4565
116.800,map,12.1104,9.9173,-2.4563,12.1062,9.9038,-2.4568
116.900,map,12.0753,9.8886,-2.4565,12.0713,9.8753,-2.4571
117.000,map,12.0404,9.8601,-2.4568,12.0364,9.8469,-2.4573
117.100,map,12.0057,9.8317,-2.4574,12.0016,9.8184,-2.4575
117.200,map,11.9710,9.8035,-2.4575,11.9667,9.7900,-2.4576
117.300,map,11.9322,9.7753,-2.4573,11.9318,9.7616,-2.4576
117.400,map,11.8965,9.7470,-2.4573,11.8969,9.7331,-2.4576
117.500,map,11.8614,9.7184,-2.4574,11.8621,9.7047,-2.4576
117.600,map,11.8266,9.6900,-2.4571,11.8272,9.6763,-2.4575
117.700,map,11.7917,9.6616,-2.4572,11.7923,9.6478,-2.4575
117.800,map,11.7568,9.6331,-2.4572,11.7574,9.6194,-2.4574
117.900,map,11.7219,9.6046,-2.4570,11.7226,9.5909,-2.4574
118.000,map,11.6877,9.5766,-2.4565,11.6877,9.5625,-2.4574
118.100,map,11.6529,9.5482,-2.4564,11.6528,9.5341,-2.4574
118.200,map,11.6178,9.5195,-2.4560,11.6179,9.5056,-2.4575
118.300,map,11.5826,9.4907,-2.4560,11.5831,9.4772,-2.4576
118.400,map,11.5479,9.4623,-2.4559,11.5482,9.4487,-2.4578
118.500,map,11.5159,9.4341,-2.4573,11.5133,9.4203,-2.4580
118.600,map,11.4819,9.4059,-2.4577,11.4784,9.3919,-2.4576
118.700,map,11.4473,9.3776,-2.4570,11.4435,9.3635,-2.4571
118.800,map,11.4128,9.3495,-2.4564,11.4087,9.3350,-2.4567
118.900,map,11.3784,9.3213,-2.4562,11.3738,9.3065,-2.4564
119.000,map,11.3434,9.2927,-2.4561,11.3390,9.2780,-2.4561
119.100,map,11.3086,9.2642,-2.4553,11.3042,9.2495,-2.4558
119.200,map,11.2735,9.2355,-2.4552,11.2693,9.2210,-2.4556
119.300,map,11.2391,9.2073,-2.4553,11.2345,9.1925,-2.4555
119.400,map,11.2040,9.1786,-2.4552,11.1997,9.1640,-2.4553
119.500,map,11.1694,9.1502,-2.4550,11.1649,9.1355,-2.4551
119.600,map,11.1342,9.1214,-2.4551,11.1301,9.1070,-2.4550
119.700,map,11.0954,9.0931,-2.4549,11.0953,9.0785,-2.4549
119.800,map,11.0595,9.0645,-2.4547,11.0605,9.0499,-2.4547
119.900,map,11.0244,9.0357,-2.4546,11.0257,9.0214,-2.4544
120.000,map,10.9893,9.0069,-2.4545,10.9909,8.9928,-2.4542
120.100,map,10.9543,8.9782,-2.4542,10.9561,8.9643,-2.4539
120.200,map,10.9195,8.9496,-2.4539,10.9214,8.9357,-2.4537
120.300,map,10.8846,8.9209,-2.4536,10.8866,8.9071,-2.4536
120.400,map,10.8503,8.8927,-2.4538,10.8519,8.8786,-2.4534
120.500,map,10.8156,8.8642,-2.4537,10.8171,8.8500,-2.4533
120.600,map,10.7808,8.8356,-2.4536,10.7823,8.8214,-2.4532
120.700,map,10.7461,8.8071,-2.4535,10.7476,8.7928,-2.4531
120.800,map,10.7116,8.7787,-2.4539,10.7128,8.7642,-2.4530
120.900,map,10.6805,8.7499,-2.4537,10.6781,8.7356,-2.4528
121.000,map,10.6464,8.7211,-2.4535,10.6434,8.7070,-2.4528
121.100,map,10.6122,8.6930,-2.4539,10.6086,8.6784,-2.4529
121.200,map,10.5775,8.6645,-2.4540,10.5739,8.6498,-2.4529
121.300,map,10.5427,8.6359,-2.4539,10.5391,8.6212,-2.4529
121.400,map,10.5075,8.6070,-2.4540,10.5044,8.5926,-2.4530
121.500,map,10.4730,8.5787,-2.4539,10.4696,8.5640,-2.4530
121.600,map,10.4382,8.5501,-2.4540,10.4349,8.5354,-2.4532
121.700,map,10.4031,8.5213,-2.4544,10.4001,8.5068,-2.4537
121.800,map,10.3684,8.4928,-2.4549,10.3654,8.4783,-2.4542
121.900,map,10.3334,8.4641,-2.4554,10.3306,8.4497,-2.4546
122.000,map,10.2988,8.4358,-2.4558,10.2958,8.4212,-2.4550
122.100,map,10.2643,8.4076,-2.4562,10.2610,8.3927,-2.4553
122.200,map,10.2295,8.3791,-2.4562,10.2262,8.3642,-2.4555
122.300,map,10.1951,8.3510,-2.4561,10.1913,8.3357,-2.4558
122.400,map,10.1599,8.3222,-2.4563,10.1565,8.3072,-2.4561
122.500,map,10.1249,8.2936,-2.4568,10.1217,8.2787,-2.4563
122.600,map,10.0901,8.2652,-2.4570,10.0868,8.2502,-2.4565
122.700,map,10.0555,8.2370,-2.4571,10.0520,8.2217,-2.4566
122.800,map,10.0203,8.2083,-2.4574,10.0171,8.1933,-2.4568
122.900,map,9.9854,8.1798,-2.4575,9.9823,8.1648,-2.4569
123.000,map,9.9504,8.1512,-2.4576,9.9474,8.1363,-2.4569
123.100,map,9.9155,8.1228,-2.4579,9.9126,8.1079,-2.4570
123.200,map,9.8807,8.0945,-2.4579,9.8777,8.0794,-2.4570
123.300,map,9.8416,8.0660,-2.4580,9.8428,8.0510,-2.4571
123.400,map,9.8057,8.0376,-2.4577,9.8080,8.0225,-2.4569
123.500,map,9.7707,8.0090,-2.4573,9.7731,7.9941,-2.4565
123.600,map,9.7358,7.9806,-2.4567,9.7383,7.9656,-2.4562
123.700,map,9.7008,7.9520,-2.4564,9.7034,7.9371,-2.4560
123.800,map,9.6656,7.9233,-2.4562,9.6686,7.9086,-2.4558
123.900,map,9.6309,7.8948,-2.4563,9.6338,7.8801,-2.4556
124.000,map,9.5960,7.8663,-2.4563,9.5990,7.8516,-2.4554
124.100,map,9.5612,7.8379,-2.4562,9.5642,7.8231,-2.4552
124.200,map,9.5268,7.8097,-2.4561,9.5293,7.7945,-2.4551
124.300,map,9.4922,7.7815,-2.4579,9.4950,7.7664,-2.4568
124.400,map,9.4608,7.7562,-2.4729,9.4636,7.7411,-2.4718
124.500,map,9.4340,7.7281,-2.5011,9.4324,7.7170,-2.5018
124.600,map,9.4027,7.7040,-2.5460,9.4000,7.6940,-2.5468
124.700,map,9.3689,7.6824,-2.6054,9.3660,7.6724,-2.6060
124.800,map,9.3334,7.6628,-2.6656,9.3297,7.6524,-2.6661
124.900,map,9.2953,7.6444,-2.7174,9.2915,7.6340,-2.7177
125.000,map,9.2553,7.6275,-2.7608,9.2518,7.6171,-2.7614
125.100,map,9.2149,7.6122,-2.7983,9.2110,7.6017,-2.7986
125.200,map,9.1694,7.5981,-2.8300,9.1693,7.5876,-2.8302
125.300,map,9.1263,7.5852,-2.8576,9.1270,7.5746,-2.8569
125.400,map,9.0838,7.5734,-2.8808,9.0842,7.5626,-2.8795
125.500,map,9.0404,7.5623,-2.8996,9.0409,7.5515,-2.8987
125.600,map,8.9971,7.5519,-2.9159,8.9974,7.5411,-2.9151
125.700,map,8.9533,7.5422,-2.9293,8.9537,7.5313,-2.9291
125.800,map,8.9097,7.5331,-2.9412,8.9098,7.5221,-2.9412
125.900,map,8.8696,7.5244,-2.9513,8.8658,7.5134,-2.9515
126.000,map,8.8267,7.5162,-2.9602,8.8216,7.5051,-2.9603
126.100,map,8.7826,7.5083,-2.9681,8.7774,7.4972,-2.9679
126.200,map,8.7381,7.5006,-2.9743,8.7331,7.4896,-2.9744
126.300,map,8.6940,7.4933,-2.9797,8.6887,7.4822,-2.9800
